"","X","REGION","ISLAND","DIVEID","SEGMENT","ANALYSIS_SEC"
"372",372,"MARIAN","Guam",201403274,4,"GUAM_WEST_OPEN"
"373",373,"MARIAN","Guam",201403274,5,"GUAM_WEST_OPEN"
"374",374,"MARIAN","Guam",201403274,6,"GUAM_WEST_OPEN"
"375",375,"MARIAN","Guam",201403274,7,"GUAM_WEST_OPEN"
"376",376,"MARIAN","Guam",201403274,8,"GUAM_WEST_OPEN"
"377",377,"MARIAN","Guam",201403274,9,"GUAM_WEST_OPEN"
"378",378,"MARIAN","Guam",201403274,10,"GUAM_WEST_OPEN"
"379",379,"MARIAN","Guam",201403275,3,"GUAM_WEST_OPEN"
"380",380,"MARIAN","Guam",201403275,4,"GUAM_WEST_OPEN"
"381",381,"MARIAN","Guam",201403275,5,"GUAM_WEST_OPEN"
"382",382,"MARIAN","Guam",201403275,6,"GUAM_WEST_OPEN"
"383",383,"MARIAN","Guam",201403275,7,"GUAM_WEST_OPEN"
"384",384,"MARIAN","Guam",201403275,8,"GUAM_WEST_OPEN"
"385",385,"MARIAN","Guam",201403275,9,"GUAM_WEST_OPEN"
"386",386,"MARIAN","Guam",201403275,10,"GUAM_WEST_OPEN"
"387",387,"MARIAN","Guam",201403276,1,"GUAM_WEST_OPEN"
"388",388,"MARIAN","Guam",201403276,2,"GUAM_WEST_OPEN"
"389",389,"MARIAN","Guam",201403276,3,"GUAM_WEST_OPEN"
"390",390,"MARIAN","Guam",201403276,4,"GUAM_WEST_OPEN"
"391",391,"MARIAN","Guam",201403276,5,"GUAM_WEST_OPEN"
"392",392,"MARIAN","Guam",201403276,6,"GUAM_WEST_OPEN"
"393",393,"MARIAN","Guam",201403276,7,"GUAM_WEST_OPEN"
"394",394,"MARIAN","Guam",201403276,8,"GUAM_WEST_OPEN"
"395",395,"MARIAN","Guam",201403276,9,"GUAM_WEST_OPEN"
"396",396,"MARIAN","Guam",201403276,10,"GUAM_WEST_OPEN"
"397",397,"MARIAN","Guam",201403281,1,"GUAM_EAST_OPEN"
"398",398,"MARIAN","Guam",201403281,2,"GUAM_EAST_OPEN"
"399",399,"MARIAN","Guam",201403281,3,"GUAM_EAST_OPEN"
"400",400,"MARIAN","Guam",201403281,4,"GUAM_EAST_OPEN"
"401",401,"MARIAN","Guam",201403281,5,"GUAM_EAST_OPEN"
"402",402,"MARIAN","Guam",201403281,6,"GUAM_EAST_OPEN"
"403",403,"MARIAN","Guam",201403281,7,"GUAM_EAST_OPEN"
"404",404,"MARIAN","Guam",201403281,8,"GUAM_EAST_OPEN"
"405",405,"MARIAN","Guam",201403281,9,"GUAM_EAST_OPEN"
"406",406,"MARIAN","Guam",201403281,10,"GUAM_EAST_OPEN"
"407",407,"MARIAN","Guam",201403282,1,"GUAM_EAST_OPEN"
"408",408,"MARIAN","Guam",201403282,2,"GUAM_EAST_OPEN"
"409",409,"MARIAN","Guam",201403282,3,"GUAM_EAST_OPEN"
"410",410,"MARIAN","Guam",201403282,4,"GUAM_EAST_OPEN"
"411",411,"MARIAN","Guam",201403283,1,"GUAM_EAST_OPEN"
"412",412,"MARIAN","Guam",201403283,2,"GUAM_EAST_OPEN"
"413",413,"MARIAN","Guam",201403283,3,"GUAM_EAST_OPEN"
"414",414,"MARIAN","Guam",201403283,4,"GUAM_EAST_OPEN"
"415",415,"MARIAN","Guam",201403283,5,"GUAM_EAST_OPEN"
"416",416,"MARIAN","Guam",201403283,6,"GUAM_EAST_OPEN"
"417",417,"MARIAN","Guam",201403283,7,"GUAM_EAST_OPEN"
"418",418,"MARIAN","Guam",201403283,8,"GUAM_EAST_OPEN"
"419",419,"MARIAN","Guam",201403283,9,"GUAM_EAST_OPEN"
"420",420,"MARIAN","Guam",201403284,1,"GUAM_EAST_OPEN"
"421",421,"MARIAN","Guam",201403284,2,"GUAM_EAST_OPEN"
"422",422,"MARIAN","Guam",201403284,3,"GUAM_EAST_OPEN"
"423",423,"MARIAN","Guam",201403284,4,"GUAM_EAST_OPEN"
"424",424,"MARIAN","Guam",201403284,5,"GUAM_EAST_OPEN"
"425",425,"MARIAN","Guam",201403284,6,"GUAM_EAST_OPEN"
"426",426,"MARIAN","Guam",201403284,7,"GUAM_EAST_OPEN"
"427",427,"MARIAN","Guam",201403284,8,"GUAM_EAST_OPEN"
"428",428,"MARIAN","Guam",201403284,9,"GUAM_EAST_OPEN"
"429",429,"MARIAN","Guam",201403284,10,"GUAM_EAST_OPEN"
"430",430,"MARIAN","Guam",201403285,1,"GUAM_EAST_OPEN"
"431",431,"MARIAN","Guam",201403285,2,"GUAM_EAST_OPEN"
"432",432,"MARIAN","Guam",201403285,3,"GUAM_EAST_OPEN"
"433",433,"MARIAN","Guam",201403285,4,"GUAM_EAST_OPEN"
"434",434,"MARIAN","Guam",201403285,5,"GUAM_EAST_OPEN"
"435",435,"MARIAN","Guam",201403285,6,"GUAM_EAST_OPEN"
"436",436,"MARIAN","Guam",201403285,7,"GUAM_EAST_OPEN"
"437",437,"MARIAN","Guam",201403285,8,"GUAM_EAST_OPEN"
"438",438,"MARIAN","Guam",201403285,9,"GUAM_EAST_OPEN"
"439",439,"MARIAN","Guam",201403285,10,"GUAM_EAST_OPEN"
"440",440,"MARIAN","Guam",201403286,1,"GUAM_EAST_OPEN"
"441",441,"MARIAN","Guam",201403286,2,"GUAM_EAST_OPEN"
"442",442,"MARIAN","Guam",201403286,3,"GUAM_EAST_OPEN"
"443",443,"MARIAN","Guam",201403286,4,"GUAM_EAST_OPEN"
"444",444,"MARIAN","Guam",201403286,5,"GUAM_EAST_OPEN"
"445",445,"MARIAN","Guam",201403286,6,"GUAM_EAST_OPEN"
"446",446,"MARIAN","Guam",201403286,7,"GUAM_EAST_OPEN"
"447",447,"MARIAN","Guam",201403286,8,"GUAM_EAST_OPEN"
"448",448,"MARIAN","Guam",201403286,9,"GUAM_EAST_OPEN"
"449",449,"MARIAN","Guam",201403286,10,"GUAM_EAST_OPEN"
"450",450,"MARIAN","Guam",201403291,1,"GUAM_EAST_OPEN"
"451",451,"MARIAN","Guam",201403291,2,"GUAM_EAST_OPEN"
"452",452,"MARIAN","Guam",201403291,3,"GUAM_EAST_OPEN"
"453",453,"MARIAN","Guam",201403291,4,"GUAM_EAST_OPEN"
"454",454,"MARIAN","Guam",201403291,5,"GUAM_EAST_OPEN"
"455",455,"MARIAN","Guam",201403291,6,"GUAM_EAST_OPEN"
"456",456,"MARIAN","Guam",201403291,7,"GUAM_EAST_OPEN"
"457",457,"MARIAN","Guam",201403291,8,"GUAM_EAST_OPEN"
"458",458,"MARIAN","Guam",201403291,9,"GUAM_EAST_OPEN"
"459",459,"MARIAN","Guam",201403291,10,"GUAM_EAST_OPEN"
"460",460,"MARIAN","Guam",201403292,1,"GUAM_EAST_OPEN"
"461",461,"MARIAN","Guam",201403292,2,"GUAM_EAST_OPEN"
"462",462,"MARIAN","Guam",201403292,3,"GUAM_EAST_OPEN"
"463",463,"MARIAN","Guam",201403292,4,"GUAM_EAST_OPEN"
"464",464,"MARIAN","Guam",201403292,5,"GUAM_EAST_OPEN"
"465",465,"MARIAN","Guam",201403292,6,"GUAM_EAST_OPEN"
"466",466,"MARIAN","Guam",201403292,7,"GUAM_EAST_OPEN"
"467",467,"MARIAN","Guam",201403292,8,"GUAM_EAST_OPEN"
"468",468,"MARIAN","Guam",201403292,9,"GUAM_EAST_OPEN"
"469",469,"MARIAN","Guam",201403292,10,"GUAM_EAST_OPEN"
"470",470,"MARIAN","Guam",201403293,1,"GUAM_EAST_OPEN"
"471",471,"MARIAN","Guam",201403293,2,"GUAM_EAST_OPEN"
"472",472,"MARIAN","Guam",201403293,3,"GUAM_EAST_OPEN"
"473",473,"MARIAN","Guam",201403293,4,"GUAM_EAST_OPEN"
"474",474,"MARIAN","Guam",201403293,5,"GUAM_EAST_OPEN"
"475",475,"MARIAN","Guam",201403293,6,"GUAM_EAST_OPEN"
"476",476,"MARIAN","Guam",201403293,7,"GUAM_EAST_OPEN"
"477",477,"MARIAN","Guam",201403293,8,"GUAM_EAST_OPEN"
"478",478,"MARIAN","Guam",201403293,9,"GUAM_EAST_OPEN"
"479",479,"MARIAN","Guam",201403293,10,"PATI_PT_MPA"
"480",480,"MARIAN","Guam",201403294,1,"PATI_PT_MPA"
"481",481,"MARIAN","Guam",201403294,2,"PATI_PT_MPA"
"482",482,"MARIAN","Guam",201403294,3,"PATI_PT_MPA"
"483",483,"MARIAN","Guam",201403294,4,"PATI_PT_MPA"
"484",484,"MARIAN","Guam",201403294,5,"PATI_PT_MPA"
"485",485,"MARIAN","Guam",201403294,6,"PATI_PT_MPA"
"486",486,"MARIAN","Guam",201403294,7,"PATI_PT_MPA"
"487",487,"MARIAN","Guam",201403294,8,"PATI_PT_MPA"
"488",488,"MARIAN","Guam",201403294,9,"PATI_PT_MPA"
"489",489,"MARIAN","Guam",201403294,10,"PATI_PT_MPA"
"490",490,"MARIAN","Guam",201403295,1,"PATI_PT_MPA"
"491",491,"MARIAN","Guam",201403295,2,"PATI_PT_MPA"
"492",492,"MARIAN","Guam",201403295,3,"PATI_PT_MPA"
"493",493,"MARIAN","Guam",201403295,4,"PATI_PT_MPA"
"494",494,"MARIAN","Guam",201403295,5,"PATI_PT_MPA"
"495",495,"MARIAN","Guam",201403295,6,"PATI_PT_MPA"
"496",496,"MARIAN","Guam",201403295,7,"PATI_PT_MPA"
"497",497,"MARIAN","Guam",201403295,8,"PATI_PT_MPA"
"498",498,"MARIAN","Guam",201403295,9,"PATI_PT_MPA"
"499",499,"MARIAN","Guam",201403295,10,"PATI_PT_MPA"
"500",500,"MARIAN","Guam",201404041,1,"GUAM_WEST_OPEN"
"501",501,"MARIAN","Guam",201404041,2,"GUAM_WEST_OPEN"
"502",502,"MARIAN","Guam",201404041,3,"GUAM_WEST_OPEN"
"503",503,"MARIAN","Guam",201404041,4,"GUAM_WEST_OPEN"
"504",504,"MARIAN","Guam",201404041,5,"GUAM_WEST_OPEN"
"505",505,"MARIAN","Guam",201404041,6,"GUAM_WEST_OPEN"
"506",506,"MARIAN","Guam",201404041,7,"GUAM_WEST_OPEN"
"507",507,"MARIAN","Guam",201404041,8,"GUAM_WEST_OPEN"
"508",508,"MARIAN","Guam",201404041,9,"GUAM_WEST_OPEN"
"509",509,"MARIAN","Guam",201404041,10,"GUAM_WEST_OPEN"
"510",510,"MARIAN","Guam",201404042,1,"GUAM_WEST_OPEN"
"511",511,"MARIAN","Guam",201404042,2,"GUAM_WEST_OPEN"
"512",512,"MARIAN","Guam",201404042,3,"GUAM_WEST_OPEN"
"513",513,"MARIAN","Guam",201404042,4,"GUAM_WEST_OPEN"
"514",514,"MARIAN","Guam",201404042,5,"GUAM_WEST_OPEN"
"515",515,"MARIAN","Guam",201404042,6,"GUAM_WEST_OPEN"
"516",516,"MARIAN","Guam",201404042,7,"GUAM_WEST_OPEN"
"517",517,"MARIAN","Guam",201404042,8,"GUAM_WEST_OPEN"
"518",518,"MARIAN","Guam",201404042,9,"GUAM_WEST_OPEN"
"519",519,"MARIAN","Guam",201404042,10,"GUAM_WEST_OPEN"
"520",520,"MHI","Hawaii",201010081,1,"HAW_HAMAKUA"
"521",521,"MHI","Hawaii",201010081,2,"HAW_HAMAKUA"
"522",522,"MHI","Hawaii",201010081,3,"HAW_HAMAKUA"
"523",523,"MHI","Hawaii",201010081,4,"HAW_HAMAKUA"
"524",524,"MHI","Hawaii",201010081,5,"HAW_HAMAKUA"
"525",525,"MHI","Hawaii",201010081,6,"HAW_HAMAKUA"
"526",526,"MHI","Hawaii",201010081,7,"HAW_HAMAKUA"
"527",527,"MHI","Hawaii",201010081,8,"HAW_HAMAKUA"
"528",528,"MHI","Hawaii",201010081,9,"HAW_HAMAKUA"
"529",529,"MHI","Hawaii",201010081,10,"HAW_HAMAKUA"
"530",530,"MHI","Hawaii",201010082,1,"HAW_HAMAKUA"
"531",531,"MHI","Hawaii",201010082,2,"HAW_HAMAKUA"
"532",532,"MHI","Hawaii",201010082,3,"HAW_HAMAKUA"
"533",533,"MHI","Hawaii",201010082,4,"HAW_HAMAKUA"
"534",534,"MHI","Hawaii",201010082,5,"HAW_HAMAKUA"
"535",535,"MHI","Hawaii",201010082,6,"HAW_HAMAKUA"
"536",536,"MHI","Hawaii",201010082,7,"HAW_HAMAKUA"
"537",537,"MHI","Hawaii",201010082,8,"HAW_HAMAKUA"
"538",538,"MHI","Hawaii",201010082,9,"HAW_HAMAKUA"
"539",539,"MHI","Hawaii",201010082,10,"HAW_HAMAKUA"
"540",540,"MHI","Hawaii",201010083,1,"HAW_HAMAKUA"
"541",541,"MHI","Hawaii",201010083,2,"HAW_HAMAKUA"
"542",542,"MHI","Hawaii",201010083,3,"HAW_HAMAKUA"
"543",543,"MHI","Hawaii",201010083,4,"HAW_HAMAKUA"
"544",544,"MHI","Hawaii",201010083,5,"HAW_HAMAKUA"
"545",545,"MHI","Hawaii",201010083,6,"HAW_HAMAKUA"
"546",546,"MHI","Hawaii",201010083,7,"HAW_HAMAKUA"
"547",547,"MHI","Hawaii",201010083,8,"HAW_HAMAKUA"
"548",548,"MHI","Hawaii",201010083,9,"HAW_HAMAKUA"
"549",549,"MHI","Hawaii",201010083,10,"HAW_HAMAKUA"
"550",550,"MHI","Hawaii",201010084,1,"HAW_HAMAKUA"
"551",551,"MHI","Hawaii",201010084,2,"HAW_HAMAKUA"
"552",552,"MHI","Hawaii",201010084,3,"HAW_HAMAKUA"
"553",553,"MHI","Hawaii",201010084,4,"HAW_HAMAKUA"
"554",554,"MHI","Hawaii",201010084,5,"HAW_HAMAKUA"
"555",555,"MHI","Hawaii",201010084,6,"HAW_HAMAKUA"
"556",556,"MHI","Hawaii",201010084,7,"HAW_HAMAKUA"
"557",557,"MHI","Hawaii",201010084,10,"HAW_HAMAKUA"
"558",558,"MHI","Hawaii",201010085,1,"HAW_HAMAKUA"
"559",559,"MHI","Hawaii",201010085,2,"HAW_HAMAKUA"
"560",560,"MHI","Hawaii",201010085,3,"HAW_HAMAKUA"
"561",561,"MHI","Hawaii",201010085,4,"HAW_HAMAKUA"
"562",562,"MHI","Hawaii",201010085,5,"HAW_HAMAKUA"
"563",563,"MHI","Hawaii",201010085,6,"HAW_HAMAKUA"
"564",564,"MHI","Hawaii",201010085,7,"HAW_HAMAKUA"
"565",565,"MHI","Hawaii",201010085,8,"HAW_HAMAKUA"
"566",566,"MHI","Hawaii",201010085,9,"HAW_HAMAKUA"
"567",567,"MHI","Hawaii",201010085,10,"HAW_HAMAKUA"
"568",568,"MHI","Hawaii",201010091,1,"HAW_HAMAKUA"
"569",569,"MHI","Hawaii",201010091,2,"HAW_HAMAKUA"
"570",570,"MHI","Hawaii",201010091,3,"HAW_HAMAKUA"
"571",571,"MHI","Hawaii",201010091,4,"HAW_HAMAKUA"
"572",572,"MHI","Hawaii",201010091,5,"HAW_HAMAKUA"
"573",573,"MHI","Hawaii",201010091,6,"HAW_HAMAKUA"
"574",574,"MHI","Hawaii",201010091,7,"HAW_HAMAKUA"
"575",575,"MHI","Hawaii",201010091,8,"HAW_HAMAKUA"
"576",576,"MHI","Hawaii",201010091,9,"HAW_HAMAKUA"
"577",577,"MHI","Hawaii",201010091,10,"HAW_HAMAKUA"
"578",578,"MHI","Hawaii",201010092,1,"HAW_HAMAKUA"
"579",579,"MHI","Hawaii",201010092,2,"HAW_HAMAKUA"
"580",580,"MHI","Hawaii",201010092,3,"HAW_HAMAKUA"
"581",581,"MHI","Hawaii",201010092,4,"HAW_HAMAKUA"
"582",582,"MHI","Hawaii",201010092,5,"HAW_HAMAKUA"
"583",583,"MHI","Hawaii",201010092,6,"HAW_HAMAKUA"
"584",584,"MHI","Hawaii",201010092,7,"HAW_HAMAKUA"
"585",585,"MHI","Hawaii",201010092,9,"HAW_HAMAKUA"
"586",586,"MHI","Hawaii",201010092,10,"HAW_HAMAKUA"
"587",587,"MHI","Hawaii",201010093,1,"HAW_HAMAKUA"
"588",588,"MHI","Hawaii",201010093,2,"HAW_HAMAKUA"
"589",589,"MHI","Hawaii",201010093,3,"HAW_HAMAKUA"
"590",590,"MHI","Hawaii",201010093,4,"HAW_HAMAKUA"
"591",591,"MHI","Hawaii",201010093,5,"HAW_HAMAKUA"
"592",592,"MHI","Hawaii",201010093,6,"HAW_HAMAKUA"
"593",593,"MHI","Hawaii",201010093,7,"HAW_HAMAKUA"
"594",594,"MHI","Hawaii",201010093,8,"HAW_HAMAKUA"
"595",595,"MHI","Hawaii",201010093,9,"HAW_HAMAKUA"
"596",596,"MHI","Hawaii",201010093,10,"HAW_HAMAKUA"
"597",597,"MHI","Hawaii",201010094,2,"HAW_HAMAKUA"
"598",598,"MHI","Hawaii",201010094,3,"HAW_HAMAKUA"
"599",599,"MHI","Hawaii",201010094,4,"HAW_HAMAKUA"
"600",600,"MHI","Hawaii",201010094,5,"HAW_HAMAKUA"
"601",601,"MHI","Hawaii",201010094,6,"HAW_HAMAKUA"
"602",602,"MHI","Hawaii",201010094,7,"HAW_HAMAKUA"
"603",603,"MHI","Hawaii",201010094,8,"HAW_HAMAKUA"
"604",604,"MHI","Hawaii",201010094,9,"HAW_HAMAKUA"
"605",605,"MHI","Hawaii",201010094,10,"HAW_HAMAKUA"
"606",606,"MHI","Hawaii",201010095,1,"HAW_HAMAKUA"
"607",607,"MHI","Hawaii",201010095,2,"HAW_HAMAKUA"
"608",608,"MHI","Hawaii",201010095,3,"HAW_HAMAKUA"
"609",609,"MHI","Hawaii",201010095,4,"HAW_HAMAKUA"
"610",610,"MHI","Hawaii",201010095,5,"HAW_HAMAKUA"
"611",611,"MHI","Hawaii",201010095,6,"HAW_HAMAKUA"
"612",612,"MHI","Hawaii",201010095,7,"HAW_HAMAKUA"
"613",613,"MHI","Hawaii",201010095,8,"HAW_HAMAKUA"
"614",614,"MHI","Hawaii",201010095,9,"HAW_HAMAKUA"
"615",615,"MHI","Hawaii",201010095,10,"HAW_HAMAKUA"
"616",616,"MHI","Hawaii",201010101,1,"HAW_PUNA"
"617",617,"MHI","Hawaii",201010101,2,"HAW_PUNA"
"618",618,"MHI","Hawaii",201010101,3,"HAW_PUNA"
"619",619,"MHI","Hawaii",201010101,4,"HAW_PUNA"
"620",620,"MHI","Hawaii",201010101,5,"HAW_PUNA"
"621",621,"MHI","Hawaii",201010101,6,"HAW_PUNA"
"622",622,"MHI","Hawaii",201010101,7,"HAW_PUNA"
"623",623,"MHI","Hawaii",201010101,8,"HAW_PUNA"
"624",624,"MHI","Hawaii",201010101,9,"HAW_PUNA"
"625",625,"MHI","Hawaii",201010101,10,"HAW_PUNA"
"626",626,"MHI","Hawaii",201010102,1,"HAW_PUNA"
"627",627,"MHI","Hawaii",201010102,2,"HAW_PUNA"
"628",628,"MHI","Hawaii",201010102,3,"HAW_PUNA"
"629",629,"MHI","Hawaii",201010102,4,"HAW_PUNA"
"630",630,"MHI","Hawaii",201010102,5,"HAW_PUNA"
"631",631,"MHI","Hawaii",201010102,6,"HAW_PUNA"
"632",632,"MHI","Hawaii",201010102,7,"HAW_PUNA"
"633",633,"MHI","Hawaii",201010102,8,"HAW_PUNA"
"634",634,"MHI","Hawaii",201010102,9,"HAW_PUNA"
"635",635,"MHI","Hawaii",201010102,10,"HAW_PUNA"
"636",636,"MHI","Hawaii",201010103,1,"HAW_PUNA"
"637",637,"MHI","Hawaii",201010103,2,"HAW_PUNA"
"638",638,"MHI","Hawaii",201010103,3,"HAW_PUNA"
"639",639,"MHI","Hawaii",201010103,4,"HAW_PUNA"
"640",640,"MHI","Hawaii",201010103,5,"HAW_PUNA"
"641",641,"MHI","Hawaii",201010103,6,"HAW_PUNA"
"642",642,"MHI","Hawaii",201010103,7,"HAW_PUNA"
"643",643,"MHI","Hawaii",201010103,8,"HAW_PUNA"
"644",644,"MHI","Hawaii",201010103,10,"HAW_PUNA"
"645",645,"MHI","Hawaii",201010104,1,"HAW_PUNA"
"646",646,"MHI","Hawaii",201010104,2,"HAW_PUNA"
"647",647,"MHI","Hawaii",201010104,3,"HAW_PUNA"
"648",648,"MHI","Hawaii",201010104,5,"HAW_PUNA"
"649",649,"MHI","Hawaii",201010104,6,"HAW_PUNA"
"650",650,"MHI","Hawaii",201010104,7,"HAW_PUNA"
"651",651,"MHI","Hawaii",201010104,8,"HAW_PUNA"
"652",652,"MHI","Hawaii",201010104,9,"HAW_PUNA"
"653",653,"MHI","Hawaii",201010104,10,"HAW_PUNA"
"654",654,"MHI","Hawaii",201010105,1,"HAW_PUNA"
"655",655,"MHI","Hawaii",201010105,3,"HAW_PUNA"
"656",656,"MHI","Hawaii",201010105,4,"HAW_PUNA"
"657",657,"MHI","Hawaii",201010105,5,"HAW_PUNA"
"658",658,"MHI","Hawaii",201010105,6,"HAW_PUNA"
"659",659,"MHI","Hawaii",201010105,7,"HAW_PUNA"
"660",660,"MHI","Hawaii",201010105,8,"HAW_PUNA"
"661",661,"MHI","Hawaii",201010105,9,"HAW_PUNA"
"662",662,"MHI","Hawaii",201010105,10,"HAW_PUNA"
"663",663,"MHI","Hawaii",201010111,2,"HAW_KONA"
"664",664,"MHI","Hawaii",201010111,3,"HAW_KONA"
"665",665,"MHI","Hawaii",201010111,4,"HAW_KONA"
"666",666,"MHI","Hawaii",201010111,5,"HAW_KONA"
"667",667,"MHI","Hawaii",201010111,6,"HAW_KONA"
"668",668,"MHI","Hawaii",201010111,7,"HAW_KONA"
"669",669,"MHI","Hawaii",201010111,8,"HAW_KONA"
"670",670,"MHI","Hawaii",201010111,9,"HAW_KONA"
"671",671,"MHI","Hawaii",201010111,10,"HAW_KONA"
"672",672,"MHI","Hawaii",201010112,1,"HAW_KONA"
"673",673,"MHI","Hawaii",201010112,2,"HAW_KONA"
"674",674,"MHI","Hawaii",201010112,3,"HAW_KONA"
"675",675,"MHI","Hawaii",201010112,4,"HAW_KONA"
"676",676,"MHI","Hawaii",201010112,5,"HAW_KONA"
"677",677,"MHI","Hawaii",201010112,6,"HAW_KONA"
"678",678,"MHI","Hawaii",201010112,7,"HAW_KONA"
"679",679,"MHI","Hawaii",201010112,8,"HAW_KONA"
"680",680,"MHI","Hawaii",201010112,9,"HAW_KONA"
"681",681,"MHI","Hawaii",201010112,10,"HAW_KONA"
"682",682,"MHI","Hawaii",201010113,1,"HAW_KONA"
"683",683,"MHI","Hawaii",201010113,2,"HAW_KONA"
"684",684,"MHI","Hawaii",201010113,3,"HAW_KONA"
"685",685,"MHI","Hawaii",201010113,4,"HAW_KONA"
"686",686,"MHI","Hawaii",201010113,5,"HAW_KONA"
"687",687,"MHI","Hawaii",201010113,6,"HAW_KONA"
"688",688,"MHI","Hawaii",201010113,7,"HAW_KONA"
"689",689,"MHI","Hawaii",201010113,8,"HAW_KONA"
"690",690,"MHI","Hawaii",201010113,9,"HAW_KONA"
"691",691,"MHI","Hawaii",201010113,10,"HAW_KONA"
"692",692,"MHI","Hawaii",201010114,1,"HAW_KONA"
"693",693,"MHI","Hawaii",201010114,2,"HAW_KONA"
"694",694,"MHI","Hawaii",201010114,3,"HAW_KONA"
"695",695,"MHI","Hawaii",201010114,4,"HAW_KONA"
"696",696,"MHI","Hawaii",201010114,5,"HAW_KONA"
"697",697,"MHI","Hawaii",201010114,6,"HAW_KONA"
"698",698,"MHI","Hawaii",201010114,7,"HAW_KONA"
"699",699,"MHI","Hawaii",201010114,8,"HAW_KONA"
"700",700,"MHI","Hawaii",201010114,9,"HAW_KONA"
"701",701,"MHI","Hawaii",201010114,10,"HAW_KONA"
"702",702,"MHI","Hawaii",201010115,1,"HAW_KONA"
"703",703,"MHI","Hawaii",201010115,2,"HAW_KONA"
"704",704,"MHI","Hawaii",201010115,3,"HAW_KONA"
"705",705,"MHI","Hawaii",201010115,4,"HAW_KONA"
"706",706,"MHI","Hawaii",201010115,5,"HAW_KONA"
"707",707,"MHI","Hawaii",201010115,6,"HAW_KONA"
"708",708,"MHI","Hawaii",201010115,7,"HAW_KONA"
"709",709,"MHI","Hawaii",201010115,8,"HAW_KONA"
"710",710,"MHI","Hawaii",201010115,9,"HAW_KONA"
"711",711,"MHI","Hawaii",201010115,10,"HAW_KONA"
"712",712,"MHI","Hawaii",201010121,1,"HAW_KONA"
"713",713,"MHI","Hawaii",201010121,2,"HAW_KONA"
"714",714,"MHI","Hawaii",201010121,3,"HAW_KONA"
"715",715,"MHI","Hawaii",201010121,4,"HAW_KONA"
"716",716,"MHI","Hawaii",201010121,5,"HAW_KONA"
"717",717,"MHI","Hawaii",201010121,6,"HAW_KONA"
"718",718,"MHI","Hawaii",201010121,7,"HAW_KONA"
"719",719,"MHI","Hawaii",201010121,8,"HAW_KONA"
"720",720,"MHI","Hawaii",201010121,9,"HAW_KONA"
"721",721,"MHI","Hawaii",201010121,10,"HAW_KONA"
"722",722,"MHI","Hawaii",201010122,1,"HAW_KONA"
"723",723,"MHI","Hawaii",201010122,2,"HAW_KONA"
"724",724,"MHI","Hawaii",201010122,3,"HAW_KONA"
"725",725,"MHI","Hawaii",201010122,4,"HAW_KONA"
"726",726,"MHI","Hawaii",201010122,5,"HAW_KONA"
"727",727,"MHI","Hawaii",201010122,6,"HAW_KONA"
"728",728,"MHI","Hawaii",201010122,7,"HAW_KONA"
"729",729,"MHI","Hawaii",201010122,8,"HAW_KONA"
"730",730,"MHI","Hawaii",201010122,9,"HAW_KONA"
"731",731,"MHI","Hawaii",201010122,10,"HAW_KONA"
"732",732,"MHI","Hawaii",201010123,1,"HAW_KONA"
"733",733,"MHI","Hawaii",201010123,2,"HAW_KONA"
"734",734,"MHI","Hawaii",201010123,3,"HAW_KONA"
"735",735,"MHI","Hawaii",201010123,4,"HAW_KONA"
"736",736,"MHI","Hawaii",201010123,5,"HAW_KONA"
"737",737,"MHI","Hawaii",201010123,6,"HAW_KONA"
"738",738,"MHI","Hawaii",201010123,7,"HAW_KONA"
"739",739,"MHI","Hawaii",201010123,8,"HAW_KONA"
"740",740,"MHI","Hawaii",201010123,9,"HAW_KONA"
"741",741,"MHI","Hawaii",201010123,10,"HAW_KONA"
"742",742,"MHI","Hawaii",201010124,1,"HAW_KONA"
"743",743,"MHI","Hawaii",201010124,2,"HAW_KONA"
"744",744,"MHI","Hawaii",201010124,3,"HAW_KONA"
"745",745,"MHI","Hawaii",201010124,4,"HAW_KONA"
"746",746,"MHI","Hawaii",201010124,5,"HAW_KONA"
"747",747,"MHI","Hawaii",201010124,6,"HAW_KONA"
"748",748,"MHI","Hawaii",201010124,7,"HAW_KONA"
"749",749,"MHI","Hawaii",201010124,8,"HAW_KONA"
"750",750,"MHI","Hawaii",201010124,9,"HAW_KONA"
"751",751,"MHI","Hawaii",201010124,10,"HAW_KONA"
"752",752,"MHI","Hawaii",201010125,1,"HAW_KONA"
"753",753,"MHI","Hawaii",201010125,2,"HAW_KONA"
"754",754,"MHI","Hawaii",201010125,3,"HAW_KONA"
"755",755,"MHI","Hawaii",201010125,4,"HAW_KONA"
"756",756,"MHI","Hawaii",201010125,5,"HAW_KONA"
"757",757,"MHI","Hawaii",201010125,6,"HAW_KONA"
"758",758,"MHI","Hawaii",201010125,7,"HAW_KONA"
"759",759,"MHI","Hawaii",201010125,8,"HAW_KONA"
"760",760,"MHI","Hawaii",201010125,9,"HAW_KONA"
"761",761,"MHI","Hawaii",201010125,10,"HAW_KONA"
"762",762,"MHI","Hawaii",201010126,1,"HAW_KONA"
"763",763,"MHI","Hawaii",201010126,2,"HAW_KONA"
"764",764,"MHI","Hawaii",201010126,3,"HAW_KONA"
"765",765,"MHI","Hawaii",201010126,4,"HAW_KONA"
"766",766,"MHI","Hawaii",201010126,5,"HAW_KONA"
"767",767,"MHI","Hawaii",201010126,6,"HAW_KONA"
"768",768,"MHI","Hawaii",201010126,9,"HAW_KONA"
